genome_id,strain,source,original_ecological_description,geographic_origin,Ploidy,type,sub_type,lg_classify,assemble_level,genomeSize,contigNums,N50,gene_numb,remove,nature_clade,growth_type
CRG_2.re,L-846,1011_nature,Wine,Chile,2,Wine,Wine,Wine,contig,12345286.0,3636.0,176346.0,6434.0,False,1. Wine/European ,medium
AIL_3.re,C10.4,1011_nature,Nature,Cameroon,2,Wild,Wild,Wild,contig,11955917.0,2487.0,151537.0,6348.0,False,1. Wine/European ,medium
AMS_5.re,SJ5L17,1011_nature,Probiotic,Austria,2,Human,Human,Probiotic,contig,12039731.0,3246.0,151105.0,6333.0,False,1. Wine/European ,medium
BLE_2.re,DBVPG1611,1011_nature,Wine,"Retamosa, La Mancha, Spain",2,Wine,Wine,Wine,contig,11792170.0,2173.0,141648.0,6279.0,False,1. Wine/European ,medium
ADB_2.re,Y9J_1b,1011_nature,Wine,Japan,1,Wine,Wine,Wine,contig,11967676.0,3076.0,141730.0,6352.0,False,1. Wine/European ,medium
BQB_4.re,DBVPG2049,1011_nature,Wine,"Reggio Emilia, Italy",2,Wine,Wine,Wine,contig,12409586.0,3701.0,121187.0,6418.0,False,1. Wine/European ,medium
AMR_4.re,SJ5L16,1011_nature,Soil,"Jhuosi, Hualein, Taiwan",2,Wild,Soil,Soil,contig,11884780.0,1760.0,173369.0,6351.0,False,1. Wine/European ,
ABT_6.re,DBVPG4651_1b,1011_nature,Nature,Italy,1,Wild,Wild,Wild,contig,11879070.0,1704.0,188339.0,6358.0,False,1. Wine/European ,fast
BRA_4.re,DBVPG4651,1011_nature,Nature,Italy,2,Wild,Wild,Wild,contig,11893340.0,2109.0,203388.0,6339.0,False,1. Wine/European ,medium
BIC_1.re,DBVPG1056,1011_nature,Wine,"production zone of Chianti wine, Italy",2,Wine,Wine,Wine,contig,11970757.0,2875.0,125810.0,6327.0,False,1. Wine/European ,slow
BLK_2.re,DBVPG1631,1011_nature,Wine,"Valdepenas, La Mancha, Spain",2,Wine,Wine,Wine,contig,12109855.0,4062.0,151863.0,6309.0,False,1. Wine/European ,fast
BBV_3.re,2282,1011_nature,Wine,"Tuejar, Spain",2,Wine,Wine,Wine,contig,12095917.0,3133.0,132816.0,6402.0,False,1. Wine/European ,medium
BVK_2.re,4LBI-3,1011_nature,Wine,"Basilicata, Italy",2,Wine,Wine,Wine,contig,11889104.0,2281.0,209452.0,6377.0,False,1. Wine/European ,medium
CFE_4.re,4.9_WLP099,1011_nature,Beer,United Kingdom,2,Wine,Beer,Beer,contig,12159763.0,3826.0,163311.0,6370.0,False,1. Wine/European ,medium
BRF_4.re,DBVPG5760,1011_nature,Wine,"Production zone of Sagrantino wine, Montefalco, Foligno, Italy",2,Wine,Wine,Wine,contig,12446921.0,3303.0,122770.0,6493.0,False,1. Wine/European ,fast
BSM_3.re,SGU89,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,12544903.0,4493.0,113789.0,6427.0,False,1. Wine/European ,fast
BSN_5.re,SG60,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,12639856.0,4292.0,132463.0,6520.0,False,1. Wine/European ,fast
CPE_1.re,1216,1011_nature,Unknown,"El Sauzal, Tenerife, Spain",2,Unknow,0,Unknown,contig,12041356.0,3873.0,215384.0,6302.0,False,1. Wine/European ,medium
BLM_3.re,DBVPG1656,1011_nature,Wine,"Los Campillos, La Mancha, Spain",2,Wine,Wine,Wine,contig,11857319.0,2576.0,232754.0,6319.0,False,1. Wine/European ,medium
BQC_4.re,DBVPG2088,1011_nature,Distillery,"Cognac, France",2,Wine,Distillery,Distillery,contig,11891512.0,2338.0,212582.0,6323.0,False,1. Wine/European ,slow
BRE_4.re,DBVPG4905,1011_nature,Wine,"Marsciano, Perugia, Italy",2,Wine,Wine,Wine,contig,12109633.0,3940.0,222924.0,6325.0,False,1. Wine/European ,medium
BPV_4.re,DBVPG1976,1011_nature,Wine,Slovakia,2,Wine,Wine,Wine,contig,11857822.0,2507.0,231864.0,6301.0,False,1. Wine/European ,medium
CRC_2.re,Ba-215,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,12031490.0,3503.0,214642.0,6301.0,False,1. Wine/European ,slow
BHN_4.re,CLIB1410,1011_nature,Fermentation,Laos,2,Fermentation,Fermentation,Fermentation,contig,11838331.0,1728.0,145205.0,6381.0,False,1. Wine/European ,fast
BBB_6.re,PB200,1011_nature,Soil,Montalcino in Italy,2,Wild,Soil,Soil,contig,11910366.0,2782.0,151085.0,6398.0,False,1. Wine/European ,medium
BAV_7.re,PB137,1011_nature,Wine,Montalcino in Italy,2,Wine,Wine,Wine,contig,11990570.0,3690.0,134679.0,6371.0,False,1. Wine/European ,medium
CAE_2.re,B-4,1011_nature,Wine,Georgia,2,Wine,Wine,Wine,contig,12132058.0,5193.0,180126.0,6321.0,False,1. Wine/European ,medium
CAF_2.re,C-3,1011_nature,Wine,Georgia,2,Wine,Wine,Wine,contig,12108695.0,4716.0,178812.0,6365.0,False,1. Wine/European ,medium
CRL_.re,C-6,1011_nature,Wine,Georgia,2,Wine,Wine,Wine,contig,12015581.0,3778.0,217426.0,6411.0,False,1. Wine/European ,medium
BBA_8.re,PB197,1011_nature,Soil,Montalcino in Italy,2,Wild,Soil,Soil,contig,11917666.0,2383.0,186394.0,6363.0,False,1. Wine/European ,fast
YAY.re,YJM969,1011_nature,"Human, clinical",Italy,2,Human,Human,,contig,11786715.0,1328.0,125143.0,6344.0,False,1. Wine/European (subclade 2),medium
ADI_4.re,YJM981_b,1011_nature,"Human, clinical",Italy,1,Human,Human,"Human, clinical",contig,12314491.0,6983.0,175751.0,6337.0,False,1. Wine/European (subclade 2),
YBA.re,YJM975,1011_nature,"Human, clinical",Italy,2,Human,Human,,contig,11772274.0,1237.0,134484.0,6335.0,False,1. Wine/European (subclade 2),slow
YAZ.re,YJM972,1011_nature,"Human, clinical",Italy,2,Human,Human,,contig,12387481.0,7700.0,145305.0,6358.0,False,1. Wine/European (subclade 2),medium
BMI_4.re,YJM989,1011_nature,"Human, clinical",Italy,2,Human,Human,"Human, clinical",contig,12137477.0,5339.0,214655.0,6317.0,False,1. Wine/European (subclade 2),
YBE.re,YJM987,1011_nature,"Human, clinical",Italy,2,Human,Human,,contig,12189863.0,5358.0,220234.0,6379.0,False,1. Wine/European (subclade 2),medium
BMK_5.re,YJM990,1011_nature,"Human, clinical",Italy,2,Human,Human,"Human, clinical",contig,11801394.0,2105.0,233759.0,6294.0,False,1. Wine/European (subclade 2),medium
YBF.re,YJM980,1011_nature,"Human, clinical",Italy,2,Human,Human,,contig,11813700.0,1574.0,150817.0,6355.0,False,1. Wine/European (subclade 2),medium
BMH_5.re,YJM984,1011_nature,"Human, clinical",Italy,2,Human,Human,"Human, clinical",contig,12029891.0,4244.0,237921.0,6326.0,False,1. Wine/European (subclade 2),
ADD_2.re,IL_01_b,1011_nature,Soil,"Illinois, USA",1,Wild,Soil,Soil,contig,11873309.0,2254.0,232400.0,6359.0,False,1. Wine/European (subclade 2),
YBB.re,YJM978,1011_nature,"Human, clinical",Italy,2,Human,Human,,contig,11900565.0,2974.0,157274.0,6332.0,False,1. Wine/European (subclade 2),slow
YBG.re,YJM993,1011_nature,"Human, clinical",Italy,2,Human,Human,,contig,11821805.0,1597.0,200774.0,6391.0,False,1. Wine/European (subclade 2),medium
YBH.re,YJM996,1011_nature,"Human, clinical",Italy,2,Human,Human,,contig,12145773.0,5138.0,176503.0,6353.0,False,1. Wine/European (subclade 2),medium
CDS_4.re,CECT10351-1B,1011_nature,Fruit,Spain,2,Wild,Wild,Wild,contig,11930288.0,2680.0,217548.0,6332.0,False,1. Wine/European ,medium
BIM_3.re,DBVPG1122,1011_nature,Wine,"Lucera, Puglia, Italy",2,Wine,Wine,Wine,contig,11807959.0,2183.0,172559.0,6299.0,False,1. Wine/European ,medium
BIN_3.re,DBVPG1123,1011_nature,Wine,"Manduria, Taranto, Italy",2,Wine,Wine,Wine,contig,11825702.0,1834.0,176437.0,6351.0,False,1. Wine/European ,medium
BKA_2.re,DBVPG1163,1011_nature,Fruit,"Aurum, Sicily, Italy",2,Wild,Wild,Wild,contig,11761289.0,1825.0,166141.0,6304.0,False,1. Wine/European ,medium
BQQ_4.re,DBVPG4317,1011_nature,Wine,"Bettona, Perugia, Italy ",2,Wine,Wine,Wine,contig,11783366.0,1712.0,185763.0,6343.0,False,1. Wine/European ,medium
ADS_4.re,T73_1b,1011_nature,Wine,"Alicante, Spain",2,Wine,Wine,Wine,contig,11970148.0,3302.0,157360.0,6356.0,False,1. Wine/European ,medium
BNM_4.re,DBVPG1711,1011_nature,Wine,"Ygai, Rioja, Spain",2,Wine,Wine,Wine,contig,11803685.0,1613.0,232387.0,6348.0,False,1. Wine/European ,medium
ACR_2.re,DBVPG1339_1b,1011_nature,Wine,Netherlands,1,Wine,Wine,Wine,contig,11838854.0,1662.0,185915.0,6385.0,False,1. Wine/European ,slow
BIH_4.re,DBVPG1105,1011_nature,Wine,"Adelaide, Australia",2,Wine,Wine,Wine,contig,12175113.0,2943.0,139817.0,6459.0,False,1. Wine/European ,medium
BKC_1.re,DBVPG1339,1011_nature,Wine,Netherlands,2,Wine,Wine,Wine,contig,12138682.0,3229.0,138585.0,6417.0,False,1. Wine/European ,medium
BLS_5.re,DBVPG1975,1011_nature,Wine,Greece,2,Wine,Wine,Wine,contig,12120904.0,4209.0,256432.0,6328.0,False,1. Wine/European ,medium
BKD_1.re,DBVPG1374,1011_nature,Soil,Netherlands,2,Wild,Soil,Soil,contig,11995308.0,3048.0,145731.0,6307.0,False,1. Wine/European ,medium
BNP_4.re,DBVPG1714,1011_nature,Wine,"Fuen Mayor, Rioja, Spain",2,Wine,Wine,Wine,contig,12035129.0,2501.0,145404.0,6409.0,False,1. Wine/European ,slow
BKN_2.re,DBVPG1580,1011_nature,Wine,"Sardinia, Italy",2,Wine,Wine,Wine,contig,11790327.0,1631.0,209712.0,6334.0,False,1. Wine/European ,medium
BNQ_4.re,DBVPG1719,1011_nature,Wine,"San Adrian, Rioja, Spain",2,Wine,Wine,Wine,contig,11819595.0,2055.0,248555.0,6332.0,False,1. Wine/European ,
CBH_1.re,DBVPG3051,1011_nature,Wine,Israel,2,Wine,Wine,Wine,contig,12052171.0,2831.0,153788.0,6440.0,False,1. Wine/European ,fast
BKH_1.re,DBVPG1523,1011_nature,Wine,"Trentino, Italy",2,Wine,Wine,Wine,contig,11838217.0,2056.0,176732.0,6355.0,False,1. Wine/European ,
BPM_4.re,DBVPG1880,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,12025999.0,2823.0,172135.0,6355.0,False,1. Wine/European ,medium
BKP_1.re,DBVPG1581,1011_nature,Wine,"Marassinai, Sardinia, Italy",2,Wine,Wine,Wine,contig,11994628.0,2681.0,150710.0,6373.0,False,1. Wine/European ,slow
CRA_2.re,RB3-7Sc2,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,12333774.0,4021.0,235339.0,6432.0,False,1. Wine/European ,fast
CRB_2.re,SC2-37,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,12055865.0,3891.0,244791.0,6336.0,False,1. Wine/European ,slow
CHC_4.re,Lib61,1011_nature,Wine,Lebanon,2,Wine,Wine,Wine,contig,12002744.0,3542.0,174984.0,6338.0,False,1. Wine/European ,medium
CGS_5.re,Ca6,1011_nature,Wine,Lebanon,2,Wine,Wine,Wine,contig,11879671.0,1748.0,258497.0,6344.0,False,1. Wine/European ,slow
CHB_4.re,Lib54,1011_nature,Wine,Lebanon,2,Wine,Wine,Wine,contig,12145399.0,3940.0,222734.0,6365.0,False,1. Wine/European ,medium
CHD_3.re,Lib70,1011_nature,Wine,Lebanon,2,Wine,Wine,Wine,contig,12524081.0,4066.0,155996.0,6519.0,False,1. Wine/European ,medium
CGV_3.re,Lib51,1011_nature,Wine,Lebanon,2,Wine,Wine,Wine,contig,11920817.0,2399.0,176774.0,6333.0,False,1. Wine/European ,medium
CHA_4.re,Lib52,1011_nature,Wine,Lebanon,2,Wine,Wine,Wine,contig,11952220.0,2629.0,185935.0,6311.0,False,1. Wine/European ,medium
CHE_4.re,Lib71,1011_nature,Wine,Lebanon,2,Wine,Wine,Wine,contig,12362064.0,3363.0,176657.0,6469.0,False,1. Wine/European ,medium
AHI_3.re,CBS6914,1011_nature,Wine,Spain,1,Wine,Wine,Wine,contig,11852160.0,2096.0,147911.0,6333.0,False,1. Wine/European ,medium
BKM_1.re,DBVPG1577,1011_nature,Wine,"Elmas, Sardinia, Italy",2,Wine,Wine,Wine,contig,12164396.0,2755.0,157176.0,6416.0,False,1. Wine/European ,medium
BIF_1.re,DBVPG1076,1011_nature,Wine,"Locorotondo, Puglia, Italy",2,Wine,Wine,Wine,contig,11939502.0,2590.0,175937.0,6358.0,False,1. Wine/European ,medium
BKG_3.re,DBVPG1490,1011_nature,Wine,"Etna, Sicily, Italy",2,Wine,Wine,Wine,contig,11933939.0,2847.0,164844.0,6306.0,False,1. Wine/European ,slow
BKF_3.re,DBVPG1473,1011_nature,Wine,"Piemonte, Italy",2,Wine,Wine,Wine,contig,12203451.0,2287.0,149738.0,6474.0,False,1. Wine/European ,medium
BLL_1.re,DBVPG1632,1011_nature,Wine,"Abertura, La Mancha, Spain",2,Wine,Wine,Wine,contig,12316338.0,3003.0,182047.0,6479.0,False,1. Wine/European ,medium
ARL_2.re,CBS2087,1011_nature,Flower,China,2,Wild,Wild,Wild,contig,11900204.0,1585.0,150911.0,6405.0,False,1. Wine/European ,medium
CKI_4.re,perentol,1011_nature,"Human, clinical","Brussels, Belgium",2,Human,Human,"Human, clinical",contig,12038004.0,3667.0,155526.0,6299.0,False,1. Wine/European (subclade 3),medium
CKL_4.re,malade 98 3161,1011_nature,"Human, clinical","Amiens, France",2,Human,Human,"Human, clinical",contig,12029473.0,3111.0,186685.0,6338.0,False,1. Wine/European (subclade 3),medium
CKH_4.re,ultra lev. 1127,1011_nature,Industrial,"Paris, France",2,Industry,Industrial,Industrial,contig,11905980.0,2562.0,171695.0,6318.0,False,1. Wine/European (subclade 3),medium
CKD_3.re,malade 97 138633/11-2-5,1011_nature,"Human, clinical","Paris, France, H2",2,Human,Human,"Human, clinical",contig,11993802.0,2774.0,154593.0,6340.0,False,1. Wine/European (subclade 3),slow
CKE_3.re,malade 141076/11210,1011_nature,"Human, clinical","Paris, France, H2",2,Human,Human,"Human, clinical",contig,11975992.0,2075.0,197666.0,6418.0,False,1. Wine/European (subclade 3),slow
CIS_3.re,malade Elbaz 6766,1011_nature,"Human, clinical","Paris, France, H6",2,Human,Human,"Human, clinical",contig,12063116.0,2004.0,209435.0,6478.0,False,1. Wine/European (subclade 3),medium
BMN_4.re,2698,1011_nature,"Human, clinical","Vall d'Hebron hospital, Barcelona, Spain",2,Human,Human,"Human, clinical",contig,11861704.0,1768.0,214783.0,6349.0,False,1. Wine/European (subclade 3),slow
CIT_3.re,malade 459 Labaume,1011_nature,"Human, clinical","Paris, France, H1",2,Human,Human,"Human, clinical",contig,12016243.0,1519.0,225901.0,6465.0,False,1. Wine/European (subclade 3),medium
CKP_4.re,malade Broussais,1011_nature,"Human, clinical","Paris, France",2,Human,Human,"Human, clinical",contig,11972264.0,2761.0,178880.0,6331.0,False,1. Wine/European (subclade 3),medium
CKQ_4.re,malade M2402A Necker ,1011_nature,"Human, clinical",France,2,Human,Human,"Human, clinical",contig,11964684.0,2321.0,186661.0,6404.0,False,1. Wine/European (subclade 3),medium
CKB_3.re,malade 98 1655/125391,1011_nature,"Human, clinical","Paris, France, H3",2,Human,Human,"Human, clinical",contig,11972518.0,1951.0,213553.0,6413.0,False,1. Wine/European (subclade 3),medium
CKC_3.re,malade 139287/11_2_1,1011_nature,"Human, clinical","Paris, France, H2",2,Human,Human,"Human, clinical",contig,12016477.0,2504.0,222709.0,6402.0,False,1. Wine/European (subclade 3),medium
CIQ_2.re,malade 6452,1011_nature,"Human, clinical","Paris, France, H6",2,Human,Human,"Human, clinical",contig,11882938.0,1896.0,213663.0,6397.0,False,1. Wine/European (subclade 3),slow
CIM_2.re,malade Hc6553,1011_nature,"Human, clinical","Paris, France, H6",2,Human,Human,"Human, clinical",contig,11984893.0,1872.0,206917.0,6421.0,False,1. Wine/European (subclade 3),slow
CIN_2.re,malade Pac6436,1011_nature,"Human, clinical","Paris, France, H6",2,Human,Human,"Human, clinical",contig,11947283.0,1802.0,213638.0,6382.0,False,1. Wine/European (subclade 3),slow
CIR_3.re,malade 6441,1011_nature,"Human, clinical","Paris, France, H6",2,Human,Human,"Human, clinical",contig,12010191.0,1799.0,197794.0,6442.0,False,1. Wine/European (subclade 3),medium
CKF_3.re,malade 150865/1122,1011_nature,"Human, clinical","Paris, France, H2",2,Human,Human,"Human, clinical",contig,11983515.0,2505.0,197896.0,6345.0,False,1. Wine/European (subclade 3),slow
CKG_4.re,UL G84F88I90,1011_nature,Fruit,Vietnam,2,Wild,Wild,Wild,contig,11884920.0,2163.0,125635.0,6337.0,False,1. Wine/European (subclade 3),medium
CKM_4.re,malade 98 2574,1011_nature,"Human, clinical","Amiens, France",2,Human,Human,"Human, clinical",contig,12111462.0,3409.0,196012.0,6415.0,False,1. Wine/European (subclade 3),medium
CIP_2.re,malade 6442,1011_nature,"Human, clinical","Paris, France, H6",2,Human,Human,"Human, clinical",contig,11954260.0,2532.0,179049.0,6332.0,False,1. Wine/European (subclade 3),slow
BCA_3.re,2644,1011_nature,"Human, clinical","Hospital Vall d'Hebron, Barcelona, Spain",2,Human,Human,"Human, clinical",contig,11991100.0,3014.0,155940.0,6381.0,False,1. Wine/European (subclade 3),medium
AMT_5.re,SJ5L18,1011_nature,Probiotic,Austria,2,Human,Human,Probiotic,contig,11912180.0,2130.0,141363.0,6372.0,False,1. Wine/European (subclade 3),medium
CIV_3.re,malade 1124/150017,1011_nature,"Human, clinical","Paris, France, H2",2,Human,Human,"Human, clinical",contig,11850713.0,2067.0,156958.0,6301.0,False,1. Wine/European (subclade 3),medium
CKT_5.re,malade Fauot,1011_nature,"Human, clinical",France,2,Human,Human,"Human, clinical",contig,11931959.0,2090.0,233544.0,6359.0,False,1. Wine/European (subclade 3),slow
BIL_3.re,DBVPG1108,1011_nature,Wine,Australia,2,Wine,Wine,Wine,contig,11867154.0,1600.0,172180.0,6345.0,False,1. Wine/European ,medium
ABS_6.re,DBVPG3591_1b,1011_nature,Nature,0,1,Wild,Wild,Wild,contig,11992627.0,3755.0,164193.0,6353.0,False,1. Wine/European ,fast
BIP_3.re,DBVPG1125,1011_nature,Wine,"Torre dei Passeri, Italy",2,Wine,Wine,Wine,contig,11781210.0,1601.0,216074.0,6345.0,False,1. Wine/European ,fast
BIQ_3.re,DBVPG1126,1011_nature,Wine,"Aquila, Italy",1,Wine,Wine,Wine,contig,11810330.0,1937.0,199509.0,6333.0,False,1. Wine/European ,fast
BNI_4.re,DBVPG1699,1011_nature,Wine,"De Casa la Reina, Rioja, Spain",2,Wine,Wine,Wine,contig,11924163.0,2711.0,174483.0,6322.0,False,1. Wine/European ,slow
BLV_3.re,DBVPG3022,1011_nature,Wine,"Squinzano, Italy",2,Wine,Wine,Wine,contig,11913294.0,2837.0,234362.0,6357.0,False,1. Wine/European ,slow
BQG_4.re,DBVPG3098,1011_nature,Wine,"Calabria, Italy",2,Wine,Wine,Wine,contig,11863300.0,2185.0,182715.0,6320.0,False,1. Wine/European ,slow
CRD_2.re,FIMA_3,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,11885637.0,2357.0,179012.0,6310.0,False,1. Wine/European ,medium
CRI_2.re,AGME_5I,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,11977415.0,3673.0,274730.0,6298.0,False,1. Wine/European ,medium
BVM_3.re,SA6-31,1011_nature,Wine,"Toscana, Italy",2,Wine,Wine,Wine,contig,11940587.0,2584.0,259464.0,6369.0,False,1. Wine/European ,medium
CQV_4.re,CD7-9Sv2,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,11871831.0,1883.0,288013.0,6363.0,False,1. Wine/European ,medium
CRK_2.re,E1-6,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,12092156.0,4415.0,154838.0,6344.0,False,1. Wine/European ,medium
BLF_2.re,DBVPG1615,1011_nature,Wine,"La Mancha, Spain",2,Wine,Wine,Wine,contig,12141735.0,3482.0,207079.0,6364.0,False,1. Wine/European ,fast
CEA_4.re,DBVPG1617-5A,1011_nature,Soil,Spain,1,Wild,Soil,Soil,contig,12009997.0,3600.0,241823.0,6308.0,False,1. Wine/European ,fast
CEB_3.re,DBVPG1619-4B,1011_nature,Soil,Spain,1,Wild,Soil,Soil,contig,11904543.0,2577.0,238665.0,6320.0,False,1. Wine/European ,fast
BNT_4.re,DBVPG1772,1011_nature,Soil,"Kuopio, Finland",2,Wild,Soil,Soil,contig,11889323.0,2192.0,176829.0,6324.0,False,1. Wine/European ,fast
BLD_3.re,DBVPG1608,1011_nature,Wine,"La Mancha, Spain",2,Wine,Wine,Wine,contig,11885597.0,2552.0,232118.0,6299.0,False,1. Wine/European ,slow
BKR_1.re,DBVPG1594,1011_nature,Wine,"Los Cerros, La Mancha, Spain ",2,Wine,Wine,Wine,contig,11787014.0,1950.0,182507.0,6320.0,False,1. Wine/European ,medium
CEC_4.re,DBVPG1620-1A,1011_nature,Soil,Spain,2,Wild,Soil,Soil,contig,11858717.0,2489.0,232583.0,6300.0,False,1. Wine/European ,slow
BNH_3.re,DBVPG1685,1011_nature,Wine,"Haro, Rioja, Spain",2,Wine,Wine,Wine,contig,11812037.0,1704.0,178903.0,6329.0,False,1. Wine/European ,
BLC_4.re,DBVPG1606,1011_nature,Wine,"Villarta de San Juan, La Mancha, Spain",2,Wine,Wine,Wine,contig,11909412.0,2685.0,164410.0,6313.0,False,1. Wine/European ,medium
CEE_4.re,DBVPG1622-8B,1011_nature,Soil,Spain,2,Wild,Soil,Soil,contig,11916454.0,2736.0,241817.0,6340.0,False,1. Wine/European ,slow
BNN_2.re,DBVPG1712,1011_nature,Wine,"Pedrejon, Rioja, Spain",2,Wine,Wine,Wine,contig,11771082.0,1868.0,274832.0,6332.0,False,1. Wine/European ,slow
CED_4.re,DBVPG1621-5A,1011_nature,Soil,Spain,2,Wild,Soil,Soil,contig,11960471.0,2843.0,175344.0,6351.0,False,1. Wine/European ,medium
BKS_1.re,DBVPG1595,1011_nature,Wine,"La Mancha, Spain",2,Wine,Wine,Wine,contig,12051079.0,2183.0,141855.0,6418.0,False,1. Wine/European ,fast
BLP_5.re,DBVPG1661,1011_nature,Wine,"Los Polos, La Mancha, Spain",2,Wine,Wine,Wine,contig,12214405.0,2809.0,191498.0,6478.0,False,1. Wine/European ,medium
BLN_2.re,DBVPG1659,1011_nature,Wine,"Campo de Santiago, La Mancha, Spain",2,Wine,Wine,Wine,contig,12115380.0,2220.0,188819.0,6436.0,False,1. Wine/European ,slow
CDV_4.re,DBVPG1616-1D,1011_nature,Soil,Spain,2,Wild,Soil,Soil,contig,11846510.0,2066.0,215412.0,6341.0,False,1. Wine/European ,medium
CEF_4.re,DBVPG1623-2A,1011_nature,Soil,Spain,2,Wild,Soil,Soil,contig,11925513.0,2294.0,233469.0,6358.0,False,1. Wine/European ,slow
ANQ_2.re,L-1191,1011_nature,Wine,"Valle de Ica, Peru",2,Wine,Wine,Wine,contig,11970292.0,2348.0,233200.0,6357.0,False,1. Wine/European ,medium
AVK_6.re,L-1194,1011_nature,Wine,"Valle de Ica, Peru",2,Wine,Wine,Wine,contig,11922815.0,2903.0,127890.0,6336.0,False,1. Wine/European ,fast
BIK_3.re,DBVPG1107,1011_nature,Wine,"McLaren Valley, Australia",2,Wine,Wine,Wine,contig,11810991.0,1690.0,171915.0,6379.0,False,1. Wine/European ,medium
CLH_4.re,NCYC_2743,1011_nature,Wine,Spain,2,Wine,Wine,Wine,contig,11750021.0,1765.0,156111.0,6338.0,False,1. Wine/European ,medium
AHN_3.re,CBS5635,1011_nature,Wine,South Africa,1,Wine,Wine,Wine,contig,11955562.0,2867.0,225911.0,6376.0,False,1. Wine/European ,slow
BSG_4.re,DBVPG6295,1011_nature,Wine,South Africa,2,Wine,Wine,Wine,contig,11901694.0,2481.0,209619.0,6343.0,False,1. Wine/European ,fast
YCA.re,YJM1341,1011_nature,Wine,South Africa,2,Wine,Wine,,contig,11822396.0,1377.0,151128.0,6394.0,False,1. Wine/European ,slow
ACT_2.re,UC8_1b,1011_nature,Wine,South Africa,1,Wine,Wine,Wine,contig,11853592.0,1399.0,164931.0,6399.0,False,1. Wine/European ,fast
ACV_2.re,WE372_1b,1011_nature,Wine,South Africa,1,Wine,Wine,Wine,contig,11853059.0,1343.0,181449.0,6409.0,False,1. Wine/European ,fast
AKP_3.re,CLQCA_02-003,1011_nature,Industrial,"Santo Domingo, Ecuador",2,Industry,Industrial,Industrial,contig,11870040.0,1576.0,130505.0,6358.0,False,1. Wine/European ,medium
AKV_3.re,CLQCA_10-027,1011_nature,Nature,"Pichincha, Ecuador",2,Wild,Wild,Wild,contig,11925536.0,2134.0,176018.0,6395.0,False,1. Wine/European ,medium
ALE_4.re,CLQCA_17-060,1011_nature,Insect,"Loja, Ecuador",2,Wild,Insect,Insect,contig,11913328.0,1953.0,175872.0,6371.0,False,1. Wine/European ,medium
BQP_4.re,DBVPG4297,1011_nature,Wine,"Treviso, Italy ",2,Wine,Wine,Wine,contig,11973178.0,2629.0,191038.0,6326.0,False,1. Wine/European ,medium
BRB_4.re,DBVPG4686,1011_nature,Wine,"Deruta, Perugia, Italy",2,Wine,Wine,Wine,contig,12507907.0,3418.0,112880.0,6521.0,False,1. Wine/European ,fast
BIT_2.re,DBVPG1145,1011_nature,Wine,"Corvo, Sicily, Italy",2,Wine,Wine,Wine,contig,11897704.0,2257.0,126009.0,6301.0,False,1. Wine/European ,medium
AQB_7.re,CBS5112,1011_nature,Wine,Spain,2,Wine,Wine,Wine,contig,11843520.0,2198.0,103954.0,6336.0,False,1. Wine/European ,fast
BRH_4.re,DBVPG6223,1011_nature,Wine,Spain,2,Wine,Wine,Wine,contig,11857114.0,2307.0,155041.0,6275.0,False,1. Wine/European ,slow
