#GenomeName,C(%),S(%),D(%),F(%),M(%),n
GCA_900178155.1_BD_Souche2333_V1_genomic.fasta.out.txt,99.1,97.1,2.0,0.3,0.6,2137
GCA_900178455.1_DH_SoucheMTF2352_V1_genomic.fasta.out.txt,96.6,94.7,1.9,1.0,2.4,2137
ACF_7.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CIH_2.re.fasta.out.txt,99.1,84.7,14.4,0.3,0.6,2137
AFI_5.re.fasta.out.txt,99.6,97.0,2.6,0.1,0.3,2137
GCA_017870445.1_ASM1787044v1_genomic.fasta.out.txt,97.9,96.1,1.8,0.5,1.6,2137
GCA_000978165.2_Sc_YJM1526_v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
BFN_4.re.fasta.out.txt,99.0,86.6,12.4,0.2,0.8,2137
GCA_003276295.1_ASM327629v1_genomic.fasta.out.txt,99.7,97.7,2.0,0.1,0.2,2137
AMP_5.re.fasta.out.txt,99.2,93.6,5.6,0.2,0.6,2137
AKR_3.re.fasta.out.txt,99.4,95.8,3.6,0.1,0.5,2137
GCA_003276075.1_ASM327607v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
APG_4.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003274865.1_ASM327486v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AQQ_4.re.fasta.out.txt,99.7,96.5,3.2,0.1,0.2,2137
GCA_001671165.1_ASM167116v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
AAK_6.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AGF_1.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_001738465.1_ASM173846v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
BSL_4.re.fasta.out.txt,99.5,92.7,6.8,0.0,0.5,2137
BGE_8.re.fasta.out.txt,99.1,94.3,4.8,0.2,0.7,2137
GCA_900178305.1_DE_SoucheMTF2350_V1_genomic.fasta.out.txt,96.7,95.0,1.7,1.4,1.9,2137
AFH_4.re.fasta.out.txt,99.4,97.3,2.1,0.2,0.4,2137
AVL_6.re.fasta.out.txt,99.6,97.2,2.4,0.1,0.3,2137
BMA_2.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003275575.1_ASM327557v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BLP_5.re.fasta.out.txt,99.5,95.3,4.2,0.0,0.5,2137
BSI_3.re.fasta.out.txt,97.4,84.1,13.3,0.7,1.9,2137
BST_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BBL_6.re.fasta.out.txt,99.6,97.3,2.3,0.1,0.3,2137
GCA_003272835.1_ASM327283v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_003272075.1_ASM327207v1_genomic.fasta.out.txt,99.6,97.7,1.9,0.1,0.3,2137
CGR_5.re.fasta.out.txt,99.3,93.9,5.4,0.2,0.5,2137
BCA_3.re.fasta.out.txt,99.6,97.1,2.5,0.1,0.3,2137
GCA_001737145.2_ASM173714v2_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_001671195.1_ASM167119v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003276145.1_ASM327614v1_genomic.fasta.out.txt,99.4,97.5,1.9,0.1,0.5,2137
GCA_019394805.1_ASM1939480v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
BFB_4.re.fasta.out.txt,99.6,95.2,4.4,0.1,0.3,2137
GCA_003271835.1_ASM327183v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
CER_4.re.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_001739065.1_ASM173906v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.2,0.3,2137
AFK_5.re.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_900178025.1_L561_genomic.fasta.out.txt,93.0,91.3,1.7,0.6,6.4,2137
BMC_1.re.fasta.out.txt,99.6,96.8,2.8,0.1,0.3,2137
CIB_4.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_003276625.1_ASM327662v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001741725.1_ASM174172v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_017866455.1_ASM1786645v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.2,0.6,2137
GCA_003271535.1_ASM327153v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.2,0.4,2137
AMD_5.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BKF_3.re.fasta.out.txt,99.6,94.9,4.7,0.1,0.3,2137
CEI_2.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000977895.2_Sc_YJM1443_v1_genomic.fasta.out.txt,97.8,95.8,2.0,0.2,2.0,2137
GCA_019394485.1_ASM1939448v1_genomic.fasta.out.txt,96.6,94.7,1.9,0.3,3.1,2137
GCA_001740675.1_ASM174067v1_genomic.fasta.out.txt,99.1,97.0,2.1,0.2,0.7,2137
GCA_003270705.1_ASM327070v1_genomic.fasta.out.txt,99.6,97.7,1.9,0.1,0.3,2137
GCA_003270325.1_ASM327032v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
BAC_8.re.fasta.out.txt,99.0,89.0,10.0,0.4,0.6,2137
CNP_1.re.fasta.out.txt,99.3,84.7,14.6,0.1,0.6,2137
GCA_003275455.1_ASM327545v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CHI_4.re.fasta.out.txt,98.6,86.4,12.2,0.5,0.9,2137
CCR_1.re.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
BBF_6.re.fasta.out.txt,99.0,86.1,12.9,0.2,0.8,2137
CPN_4.re.fasta.out.txt,99.3,79.5,19.8,0.1,0.6,2137
BIB_1.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001741285.1_ASM174128v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_017865285.1_ASM1786528v1_genomic.fasta.out.txt,98.7,96.8,1.9,0.3,1.0,2137
GCA_003274985.1_ASM327498v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
CQL_4.re.fasta.out.txt,99.3,85.3,14.0,0.1,0.6,2137
GCA_000209285.1_Saccharomyces_cerevisiae_UC5-1.0_genomic.fasta.out.txt,94.8,93.0,1.8,1.7,3.5,2137
GCA_017867915.1_ASM1786791v1_genomic.fasta.out.txt,98.9,96.9,2.0,0.3,0.8,2137
GCA_001739845.1_ASM173984v1_genomic.fasta.out.txt,98.9,97.0,1.9,0.3,0.8,2137
BVT_3.re.fasta.out.txt,99.3,97.1,2.2,0.1,0.6,2137
YCV.re.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
CPR_4.re.fasta.out.txt,99.3,78.4,20.9,0.1,0.6,2137
AQN_7.re.fasta.out.txt,99.6,97.1,2.5,0.1,0.3,2137
AEM_3.re.fasta.out.txt,99.5,95.6,3.9,0.1,0.4,2137
GCA_003273955.1_ASM327395v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.1,0.7,2137
AGR_2.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017865995.1_ASM1786599v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AFN_4.re.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_900178075.1_L181_genomic.fasta.out.txt,98.6,96.6,2.0,0.2,1.2,2137
GCA_003326515.1_ASM332651v1_genomic.fasta.out.txt,98.2,96.4,1.8,0.8,1.0,2137
GCA_003276855.1_ASM327685v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000766415.2_ASM76641v2_genomic.fasta.out.txt,99.3,97.5,1.8,0.2,0.5,2137
GCA_001670235.1_ASM167023v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_003271645.1_ASM327164v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001670085.1_ASM167008v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
AKH_3.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_019394895.1_ASM1939489v1_genomic.fasta.out.txt,98.2,96.4,1.8,0.4,1.4,2137
CPQ_4.re.fasta.out.txt,99.1,81.8,17.3,0.2,0.7,2137
AQT_4.re.fasta.out.txt,97.9,87.4,10.5,0.5,1.6,2137
BDQ_6.re.fasta.out.txt,99.3,93.7,5.6,0.1,0.6,2137
GCA_003270945.1_ASM327094v1_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_001669995.1_ASM166999v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_001739475.1_ASM173947v1_genomic.fasta.out.txt,99.0,97.1,1.9,0.1,0.9,2137
GCA_001739665.1_ASM173966v1_genomic.fasta.out.txt,98.7,96.8,1.9,0.2,1.1,2137
GCA_000975885.2_Sc_YJM320_v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
BAT_8.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_003272065.1_ASM327206v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_003270575.1_ASM327057v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CEV_2.re.fasta.out.txt,99.3,97.1,2.2,0.1,0.6,2137
CRC_2.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
ARP_2.re.fasta.out.txt,99.7,96.8,2.9,0.1,0.2,2137
ABE_5.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000977655.2_Sc_YJM1402_v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000978105.2_Sc_YJM1478_v1_genomic.fasta.out.txt,99.6,97.1,2.5,0.1,0.3,2137
CIT_3.re.fasta.out.txt,99.6,95.6,4.0,0.1,0.3,2137
AIA_1.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_900177835.1_L560_genomic.fasta.out.txt,85.5,84.4,1.1,0.9,13.6,2137
GCA_000977835.2_Sc_YJM1434_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003275005.1_ASM327500v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BQB_4.re.fasta.out.txt,99.5,96.1,3.4,0.1,0.4,2137
CMS_8.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000766245.2_ASM76624v2_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
BLS_5.re.fasta.out.txt,99.6,97.1,2.5,0.1,0.3,2137
GCA_003271185.1_ASM327118v1_genomic.fasta.out.txt,94.7,92.8,1.9,1.4,3.9,2137
YDC.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BNF_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_001737755.2_ASM173775v2_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
BHS_1.re.fasta.out.txt,99.4,92.0,7.4,0.1,0.5,2137
AVM_5.re.fasta.out.txt,99.6,96.8,2.8,0.1,0.3,2137
CKG_4.re.fasta.out.txt,99.6,97.1,2.5,0.1,0.3,2137
GCA_001739625.1_ASM173962v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.1,0.7,2137
CHM_4.re.fasta.out.txt,99.4,95.4,4.0,0.1,0.5,2137
GCA_000182175.1_ASM18217v1_genomic.fasta.out.txt,66.7,65.7,1.0,2.2,31.1,2137
GCA_001671025.1_ASM167102v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
CBG_3.re.fasta.out.txt,99.6,95.2,4.4,0.1,0.3,2137
GCA_001738725.1_ASM173872v1_genomic.fasta.out.txt,98.9,96.9,2.0,0.3,0.8,2137
ASL_8.re.fasta.out.txt,99.2,86.9,12.3,0.3,0.5,2137
GCA_900099265.1_F25_genomic.fasta.out.txt,97.7,96.1,1.6,0.7,1.6,2137
CDT_2.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001735825.1_ASM173582v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
YCN.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
BKT_2.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BFP_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017868165.1_ASM1786816v1_genomic.fasta.out.txt,98.1,96.3,1.8,0.4,1.5,2137
GCA_003275835.1_ASM327583v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
YAZ.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
AEP_3.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003270825.1_ASM327082v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ABP_6.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
BSG_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
CFM_4.re.fasta.out.txt,95.7,86.0,9.7,1.2,3.1,2137
BCH_5.re.fasta.out.txt,99.5,95.4,4.1,0.2,0.3,2137
GCA_017869325.1_ASM1786932v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
CMP_8.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_017866185.1_ASM1786618v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.2,0.4,2137
GCA_003326525.1_ASM332652v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000766515.2_ASM76651v2_genomic.fasta.out.txt,99.5,97.6,1.9,0.2,0.3,2137
CAE_2.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BCT_8.re.fasta.out.txt,98.9,83.4,15.5,0.4,0.7,2137
GCA_002271945.1_S_cerevisiae_Y12_v1_genomic.fasta.out.txt,98.3,95.9,2.4,0.3,1.4,2137
API_4.re.fasta.out.txt,99.0,85.2,13.8,0.3,0.7,2137
GCA_001670965.1_ASM167096v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
BRL_4.re.fasta.out.txt,99.4,96.2,3.2,0.1,0.5,2137
GCA_001670995.1_ASM167099v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_001282415.1_Y-12632v1_genomic.fasta.out.txt,97.9,96.4,1.5,0.5,1.6,2137
BGM_1.re.fasta.out.txt,99.2,89.7,9.5,0.4,0.4,2137
BTD_1.re.fasta.out.txt,91.8,83.5,8.3,2.1,6.1,2137
CLR_4.re.fasta.out.txt,99.6,97.0,2.6,0.1,0.3,2137
BDC_8.re.fasta.out.txt,99.2,85.3,13.9,0.3,0.5,2137
GCA_001739995.1_ASM173999v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.1,0.7,2137
GCA_002057805.1_ASM205780v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
AEH_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CBC_6.re.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
BRG_4.re.fasta.out.txt,99.5,95.0,4.5,0.1,0.4,2137
CCL_1.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
ARV_6.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_001739105.1_ASM173910v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.2,0.6,2137
GCA_003046695.1_ASM304669v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
BTL_3.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
YCT.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BRE_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BPB_4.re.fasta.out.txt,99.6,97.1,2.5,0.1,0.3,2137
BRV_4.re.fasta.out.txt,99.3,89.1,10.2,0.2,0.5,2137
YCO.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003270695.1_ASM327069v1_genomic.fasta.out.txt,99.0,97.1,1.9,0.2,0.8,2137
BLK_2.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_000365065.1_Saccharomyces_cerevisiae_M3836_v1.0_genomic.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
GCA_019394815.1_ASM1939481v1_genomic.fasta.out.txt,99.3,97.2,2.1,0.1,0.6,2137
YAT.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
AFS_5.re.fasta.out.txt,99.2,93.5,5.7,0.3,0.5,2137
GCA_017868485.1_ASM1786848v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
GCA_001739775.1_ASM173977v1_genomic.fasta.out.txt,99.0,97.0,2.0,0.2,0.8,2137
CMF_6.re.fasta.out.txt,99.6,94.7,4.9,0.1,0.3,2137
GCA_019393555.1_ASM1939355v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.1,0.7,2137
GAS.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
YAN.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
BIN_3.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
AGG_1.re.fasta.out.txt,99.2,95.6,3.6,0.3,0.5,2137
CLA_5.re.fasta.out.txt,89.7,81.6,8.1,3.4,6.9,2137
GCA_019394065.1_ASM1939406v1_genomic.fasta.out.txt,95.6,93.7,1.9,0.7,3.7,2137
CNK_4.re.fasta.out.txt,99.2,90.2,9.0,0.2,0.6,2137
GCA_000416405.1_S._cerevisiae_NY1308_genomic.fasta.out.txt,99.0,96.5,2.5,0.1,0.9,2137
GCA_017866995.1_ASM1786699v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BQA_4.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CBN_5.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BPT_5.re.fasta.out.txt,99.5,94.9,4.6,0.1,0.4,2137
GCA_003270435.1_ASM327043v1_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
ABM_5.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
AVI_5.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CAN_4.re.fasta.out.txt,99.5,95.4,4.1,0.1,0.4,2137
YBQ.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
CHF_4.re.fasta.out.txt,99.5,94.3,5.2,0.1,0.4,2137
GCA_001739735.1_ASM173973v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.1,0.7,2137
GCA_000190215.1_ScVIN13_v01_genomic.fasta.out.txt,69.8,68.6,1.2,5.0,25.2,2137
BGB_7.re.fasta.out.txt,99.2,89.7,9.5,0.3,0.5,2137
GCA_001739095.1_ASM173909v1_genomic.fasta.out.txt,99.0,97.0,2.0,0.2,0.8,2137
AID_2.re.fasta.out.txt,99.5,94.5,5.0,0.2,0.3,2137
GCA_003271935.1_ASM327193v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000260735.1_K7_1.0_genomic.fasta.out.txt,98.9,96.9,2.0,0.6,0.5,2137
GCA_003276755.1_ASM327675v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.2,0.3,2137
GCA_003277595.1_ASM327759v1_genomic.fasta.out.txt,98.9,96.7,2.2,0.3,0.8,2137
AHP_1.re.fasta.out.txt,99.4,96.4,3.0,0.0,0.6,2137
ASP_8.re.fasta.out.txt,99.1,78.8,20.3,0.1,0.8,2137
GCA_001737785.2_ASM173778v2_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001740445.1_ASM174044v1_genomic.fasta.out.txt,99.1,97.0,2.1,0.1,0.8,2137
AKB_2.re.fasta.out.txt,99.5,96.5,3.0,0.2,0.3,2137
GCA_017870115.1_ASM1787011v1_genomic.fasta.out.txt,98.9,97.1,1.8,0.3,0.8,2137
GCA_001737265.1_ASM173726v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
CQF_6.re.fasta.out.txt,99.5,89.9,9.6,0.1,0.4,2137
GCA_001740175.1_ASM174017v1_genomic.fasta.out.txt,99.1,97.1,2.0,0.2,0.7,2137
GCA_001578265.1_S.cerevisiae-74-D694-2.0_genomic.fasta.out.txt,97.3,95.6,1.7,0.2,2.5,2137
AQD_4.re.fasta.out.txt,99.4,92.9,6.5,0.2,0.4,2137
GCA_017867295.1_ASM1786729v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
ALB_3.re.fasta.out.txt,99.5,96.0,3.5,0.2,0.3,2137
GCA_900178505.1_BC_Souche1152_V1_genomic.fasta.out.txt,99.2,97.1,2.1,0.3,0.5,2137
CHP_4.re.fasta.out.txt,98.9,85.7,13.2,0.4,0.7,2137
ARA_4.re.fasta.out.txt,96.1,86.8,9.3,1.1,2.8,2137
YBS.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003276875.1_ASM327687v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.2,0.5,2137
GCA_001740205.1_ASM174020v1_genomic.fasta.out.txt,99.1,97.1,2.0,0.1,0.8,2137
GCA_001738845.1_ASM173884v1_genomic.fasta.out.txt,98.8,96.8,2.0,0.3,0.9,2137
AAM_3.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_001737445.2_ASM173744v2_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
GCA_017867885.1_ASM1786788v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.1,0.7,2137
GCA_000662435.2_Sc_YJM993_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_000568365.1_R103_genomic.fasta.out.txt,94.4,92.4,2.0,1.2,4.4,2137
GCA_000326005.1_ScFostersO_v01_genomic.fasta.out.txt,60.1,59.0,1.1,7.0,32.9,2137
CEE_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001741415.1_ASM174141v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BCD_8.re.fasta.out.txt,99.3,94.4,4.9,0.2,0.5,2137
GCA_001738965.1_ASM173896v1_genomic.fasta.out.txt,99.1,97.2,1.9,0.1,0.8,2137
GCA_000766535.2_ASM76653v2_genomic.fasta.out.txt,99.5,97.6,1.9,0.1,0.4,2137
CKP_4.re.fasta.out.txt,99.7,97.0,2.7,0.1,0.2,2137
GCA_003272315.1_ASM327231v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
CCN_1.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000766555.2_ASM76655v2_genomic.fasta.out.txt,99.5,97.5,2.0,0.2,0.3,2137
GCA_003273295.1_ASM327329v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BTC_4.re.fasta.out.txt,98.9,86.2,12.7,0.4,0.7,2137
BNG_4.re.fasta.out.txt,98.9,95.4,3.5,0.3,0.8,2137
GCA_017866475.1_ASM1786647v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017866575.1_ASM1786657v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.1,0.7,2137
BNI_4.re.fasta.out.txt,99.6,97.2,2.4,0.1,0.3,2137
BSE_4.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_001737395.2_ASM173739v2_genomic.fasta.out.txt,99.5,97.4,2.1,0.2,0.3,2137
AQS_4.re.fasta.out.txt,99.5,96.8,2.7,0.1,0.4,2137
GCA_900178365.1_EE_SoucheMTF2397_V1_genomic.fasta.out.txt,88.1,86.7,1.4,1.6,10.3,2137
AGN_2.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_003271955.1_ASM327195v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003274325.1_ASM327432v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_001578385.1_S.cerevisiae-6P-33G-D373-2.0_genomic.fasta.out.txt,33.3,32.8,0.5,1.0,65.7,2137
GCA_000978075.3_Sc_YJM1477_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_900177945.1_L174_genomic.fasta.out.txt,46.3,45.6,0.7,0.3,53.4,2137
YDI.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003271705.1_ASM327170v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BBD_8.re.fasta.out.txt,99.3,82.5,16.8,0.2,0.5,2137
GCA_000976425.2_Sc_YJM972_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003275245.1_ASM327524v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001738395.1_ASM173839v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_017869745.1_ASM1786974v1_genomic.fasta.out.txt,98.9,97.0,1.9,0.1,1.0,2137
CNI_4.re.fasta.out.txt,99.2,89.7,9.5,0.2,0.6,2137
GCA_000977925.2_Sc_YJM1444_v1_genomic.fasta.out.txt,98.4,96.3,2.1,0.1,1.5,2137
CNQ_1.re.fasta.out.txt,99.0,83.9,15.1,0.2,0.8,2137
AHA_2.re.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_003277375.1_ASM327737v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
BIG_1.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
BRM_4.re.fasta.out.txt,99.5,97.1,2.4,0.1,0.4,2137
GCA_003272855.1_ASM327285v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
AAN_3.re.fasta.out.txt,98.9,83.9,15.0,0.3,0.8,2137
BCE_8.re.fasta.out.txt,99.6,96.0,3.6,0.2,0.2,2137
GCA_017871085.1_ASM1787108v1_genomic.fasta.out.txt,98.4,96.6,1.8,0.7,0.9,2137
BNV_2.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
CNL_4.re.fasta.out.txt,99.0,82.5,16.5,0.3,0.7,2137
GCA_001739345.1_ASM173934v1_genomic.fasta.out.txt,99.1,97.1,2.0,0.3,0.6,2137
GCA_000977205.2_Sc_YJM1338_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BGA_7.re.fasta.out.txt,99.1,89.9,9.2,0.4,0.5,2137
GCA_000976275.4_Sc_YJM682_v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
AHS_3.re.fasta.out.txt,99.4,97.3,2.1,0.2,0.4,2137
GCA_003275335.1_ASM327533v1_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_017866065.1_ASM1786606v1_genomic.fasta.out.txt,99.2,97.3,1.9,0.2,0.6,2137
CIC_4.re.fasta.out.txt,99.2,86.0,13.2,0.3,0.5,2137
CPG_1.re.fasta.out.txt,99.5,97.4,2.1,0.3,0.2,2137
